1	0	0	339.16	827.281
1	1	0	725.831	975.323
1	2	0	416.799	21.8777
1	3	0	865.963	124.344
1	4	0	143.975	573.621
1	5	0	327.104	820.891
1	6	0	220.906	462.213
1	7	0	811.744	942.085
1	8	0	1	264.54
1	9	0	752.414	165.854
1	10	0	643.305	712.601
1	11	0	600.618	985.694
1	12	0	630.995	761.749
1	13	0	111.873	997.396
1	14	0	438.67	299.482
1	15	0	46.6811	488.567
1	16	0	343.056	708.78
1	17	0	806.98	391.282
1	18	0	96.3194	516.252
1	19	0	359.409	420.729
2	0	0	339.16	827.281
2	1	0	725.831	975.323
2	2	1	416.799	21.8777
2	3	1	865.963	124.344
2	4	0	143.975	573.621
2	5	0	327.104	820.891
2	6	0	220.906	462.213
2	7	0	811.744	942.085
2	8	0	1	264.54
2	9	0	752.414	165.854
2	10	0	643.305	712.601
2	11	0	600.618	985.694
2	12	0	630.995	761.749
2	13	0	111.873	997.396
2	14	0	438.67	299.482
2	15	0	46.6811	488.567
2	16	0	343.056	708.78
2	17	0	806.98	391.282
2	18	0	96.3194	516.252
2	19	0	359.409	420.729
3	0	0	339.16	827.281
3	1	0	725.831	975.323
3	2	1	416.799	21.8777
3	3	1	865.963	124.344
3	4	0	143.975	573.621
3	5	0	327.104	820.891
3	6	0	220.906	462.213
3	7	0	811.744	942.085
3	8	0	1	264.54
3	9	0	752.414	165.854
3	10	0	643.305	712.601
3	11	0	600.618	985.694
3	12	0	630.995	761.749
3	13	0	111.873	997.396
3	14	0	438.67	299.482
3	15	0	46.6811	488.567
3	16	0	343.056	708.78
3	17	0	806.98	391.282
3	18	0	96.3194	516.252
3	19	0	359.409	420.729
4	0	0	339.16	827.281
4	1	0	725.831	975.323
4	2	1	416.799	21.8777
4	3	1	865.963	124.344
4	4	0	143.975	573.621
4	5	0	327.104	820.891
4	6	0	220.906	462.213
4	7	0	811.744	942.085
4	8	0	1	264.54
4	9	0	752.414	165.854
4	10	0	643.305	712.601
4	11	0	600.618	985.694
4	12	0	630.995	761.749
4	13	0	111.873	997.396
4	14	0	438.67	299.482
4	15	0	46.6811	488.567
4	16	0	343.056	708.78
4	17	0	806.98	391.282
4	18	0	96.3194	516.252
4	19	0	359.409	420.729
5	0	0	339.16	827.281
5	1	0	725.831	975.323
5	2	1	416.799	21.8777
5	3	1	865.963	124.344
5	4	0	143.975	573.621
5	5	0	327.104	820.891
5	6	0	220.906	462.213
5	7	0	811.744	942.085
5	8	0	1	264.54
5	9	0	752.414	165.854
5	10	0	643.305	712.601
5	11	0	600.618	985.694
5	12	0	630.995	761.749
5	13	0	111.873	997.396
5	14	0	438.67	299.482
5	15	0	46.6811	488.567
5	16	0	343.056	708.78
5	17	0	806.98	391.282
5	18	0	96.3194	516.252
5	19	0	359.409	420.729
6	0	0	339.16	827.281
6	1	0	725.831	975.323
6	2	1	416.799	21.8777
6	3	1	865.963	124.344
6	4	0	143.975	573.621
6	5	0	327.104	820.891
6	6	0	220.906	462.213
6	7	0	811.744	942.085
6	8	0	1	264.54
6	9	0	752.414	165.854
6	10	0	643.305	712.601
6	11	0	600.618	985.694
6	12	0	630.995	761.749
6	13	0	111.873	997.396
6	14	0	438.67	299.482
6	15	0	46.6811	488.567
6	16	0	343.056	708.78
6	17	0	806.98	391.282
6	18	0	96.3194	516.252
6	19	0	359.409	420.729
7	0	0	339.16	827.281
7	1	0	725.831	975.323
7	2	1	416.799	21.8777
7	3	1	865.963	124.344
7	4	0	143.975	573.621
7	5	0	327.104	820.891
7	6	0	220.906	462.213
7	7	0	811.744	942.085
7	8	0	1	264.54
7	9	0	752.414	165.854
7	10	0	643.305	712.601
7	11	0	600.618	985.694
7	12	0	630.995	761.749
7	13	0	111.873	997.396
7	14	0	438.67	299.482
7	15	0	46.6811	488.567
7	16	0	343.056	708.78
7	17	0	806.98	391.282
7	18	0	96.3194	516.252
7	19	0	359.409	420.729
8	0	0	339.16	827.281
8	1	0	725.831	975.323
8	2	1	416.799	21.8777
8	3	1	865.963	124.344
8	4	0	143.975	573.621
8	5	0	327.104	820.891
8	6	0	220.906	462.213
8	7	0	811.744	942.085
8	8	0	1	264.54
8	9	0	752.414	165.854
8	10	0	643.305	712.601
8	11	0	600.618	985.694
8	12	0	630.995	761.749
8	13	0	111.873	997.396
8	14	0	438.67	299.482
8	15	0	46.6811	488.567
8	16	0	343.056	708.78
8	17	0	806.98	391.282
8	18	0	96.3194	516.252
8	19	0	359.409	420.729
9	0	0	339.16	827.281
9	1	0	725.831	975.323
9	2	1	416.799	21.8777
9	3	1	865.963	124.344
9	4	0	143.975	573.621
9	5	0	327.104	820.891
9	6	0	220.906	462.213
9	7	0	811.744	942.085
9	8	0	1	264.54
9	9	0	752.414	165.854
9	10	0	643.305	712.601
9	11	0	600.618	985.694
9	12	0	630.995	761.749
9	13	0	111.873	997.396
9	14	0	438.67	299.482
9	15	0	46.6811	488.567
9	16	0	343.056	708.78
9	17	0	806.98	391.282
9	18	0	96.3194	516.252
9	19	0	359.409	420.729
10	0	0	339.16	827.281
10	1	0	725.831	975.323
10	2	1	416.799	21.8777
10	3	1	865.963	124.344
10	4	0	143.975	573.621
10	5	0	327.104	820.891
10	6	0	220.906	462.213
10	7	0	811.744	942.085
10	8	0	1	264.54
10	9	0	752.414	165.854
10	10	0	643.305	712.601
10	11	0	600.618	985.694
